Date,Revenue,Expenses,Department,Region,Product Line,Expense Category,Client ID
2025-09-30,11114.93,0.0,HR,East,Software Licenses,Software Subscriptions,CL-059
2025-09-30,1039.5,681.05,Marketing,East,Consulting Services,Salaries,CL-050
2025-09-30,3247.09,0.0,Engineering,West,Cloud Subscriptions,Salaries,CL-033
2025-09-30,0.0,4392.49,Operations,West,Hardware Systems,Utilities,
2025-09-30,5250.55,0.0,Marketing,South,Software Licenses,Software Subscriptions,CL-053
2025-09-30,9037.86,0.0,HR,South,Cloud Subscriptions,Salaries,CL-061
2025-09-30,13042.41,0.0,Engineering,South,Software Licenses,Salaries,CL-016
2025-10-01,0.0,611.23,HR,West,Cloud Subscriptions,Benefits,
2025-10-01,0.0,2760.85,Operations,North,Hardware Systems,Salaries,
2025-10-01,7467.23,0.0,Marketing,North,Consulting Services,Salaries,CL-021
2025-10-01,4719.54,0.0,Marketing,West,Software Licenses,Salaries,CL-007
2025-10-01,5115.08,0.0,Engineering,West,Cloud Subscriptions,Software Subscriptions,CL-031
2025-10-01,1694.95,841.91,Engineering,East,Software Licenses,Training,CL-055
2025-10-02,6599.57,2154.42,Operations,North,Cloud Subscriptions,Utilities,CL-030
2025-10-02,0.0,1845.8,Operations,East,Consulting Services,Rent,
2025-10-02,9710.15,0.0,Engineering,West,Consulting Services,Training,CL-084
2025-10-02,5086.9,0.0,Operations,West,Software Licenses,Office Supplies,CL-095
2025-10-02,2752.4,0.0,Operations,East,Hardware Systems,Salaries,CL-021
2025-10-02,0.0,1406.49,HR,West,Cloud Subscriptions,Salaries,
2025-10-02,2109.69,0.0,Engineering,South,Software Licenses,Software Subscriptions,CL-093
2025-10-02,5019.48,0.0,Operations,South,Cloud Subscriptions,Office Supplies,CL-023
2025-10-02,8009.99,848.9,Operations,West,Hardware Systems,Rent,CL-098
2025-10-02,0.0,4059.18,Marketing,North,Cloud Subscriptions,Salaries,
2025-10-03,0.0,1451.93,Operations,South,Cloud Subscriptions,Utilities,
2025-10-03,0.0,1929.87,Operations,West,Cloud Subscriptions,Rent,
2025-10-03,0.0,1124.86,Operations,East,Software Licenses,Rent,
2025-10-03,8156.22,0.0,Marketing,West,Software Licenses,Events,CL-062
2025-10-03,0.0,960.77,HR,North,Cloud Subscriptions,Benefits,
2025-10-03,12710.75,0.0,HR,North,Software Licenses,Recruitment,CL-060
2025-10-03,5956.69,0.0,Operations,West,Hardware Systems,Utilities,CL-094
2025-10-03,0.0,1200.73,Operations,North,Software Licenses,Rent,
2025-10-03,0.0,1242.19,Sales,East,Software Licenses,Travel,
2025-10-04,4510.96,3046.54,HR,West,Cloud Subscriptions,Benefits,CL-062
2025-10-04,6362.59,0.0,Sales,East,Software Licenses,Travel,CL-089
2025-10-04,0.0,547.0,Sales,South,Software Licenses,Salaries,
2025-10-04,0.0,322.0,Sales,South,Consulting Services,Salaries,
2025-10-04,9932.59,0.0,Operations,East,Cloud Subscriptions,Rent,CL-048
2025-10-04,10889.67,2271.58,Sales,North,Cloud Subscriptions,Salaries,CL-057
2025-10-04,8763.81,2578.06,Sales,West,Cloud Subscriptions,Commissions,CL-057
2025-10-04,0.0,612.03,Sales,East,Software Licenses,Travel,
2025-10-05,8767.77,761.6,HR,South,Hardware Systems,Recruitment,CL-051
2025-10-05,6917.06,0.0,Marketing,North,Software Licenses,Events,CL-048
2025-10-05,3311.99,0.0,Engineering,South,Hardware Systems,Salaries,CL-099
2025-10-05,5281.73,2634.72,Sales,West,Consulting Services,Salaries,CL-051
2025-10-05,0.0,2508.39,Engineering,North,Consulting Services,Hardware Servers,
2025-10-05,8281.1,0.0,Engineering,South,Cloud Subscriptions,Hardware Servers,CL-084
2025-10-05,8523.16,583.53,HR,West,Software Licenses,Salaries,CL-055
2025-10-05,0.0,1174.28,Marketing,North,Software Licenses,Events,
2025-10-05,0.0,4037.55,Marketing,East,Hardware Systems,Marketing Ads,
2025-10-05,4163.3,3443.93,HR,North,Consulting Services,Salaries,CL-097
2025-10-06,13383.33,308.88,Operations,West,Software Licenses,Office Supplies,CL-050
2025-10-06,0.0,2747.57,Sales,East,Consulting Services,Software Subscriptions,
2025-10-06,0.0,394.41,Operations,East,Software Licenses,Rent,
2025-10-06,3312.76,0.0,Marketing,East,Hardware Systems,Software Subscriptions,CL-100
2025-10-06,0.0,285.05,Engineering,South,Software Licenses,Training,
2025-10-07,0.0,551.98,Sales,South,Software Licenses,Commissions,
2025-10-07,9453.53,0.0,Sales,South,Consulting Services,Salaries,CL-050
2025-10-07,0.0,2273.94,Operations,West,Consulting Services,Salaries,
2025-10-07,6027.2,0.0,Marketing,East,Cloud Subscriptions,Salaries,CL-028
2025-10-07,11025.33,0.0,Operations,West,Hardware Systems,Utilities,CL-098
2025-10-08,0.0,1070.37,Sales,West,Software Licenses,Software Subscriptions,
2025-10-08,0.0,634.73,Sales,East,Consulting Services,Salaries,
2025-10-08,12324.05,0.0,Engineering,South,Cloud Subscriptions,Salaries,CL-048
2025-10-08,0.0,874.76,Sales,West,Software Licenses,Software Subscriptions,
2025-10-08,8584.3,2588.75,HR,South,Consulting Services,Salaries,CL-094
2025-10-08,9658.6,0.0,Engineering,South,Software Licenses,Training,CL-034
2025-10-09,0.0,2456.65,Engineering,North,Hardware Systems,Hardware Servers,
2025-10-09,0.0,985.16,Engineering,South,Hardware Systems,Hardware Servers,
2025-10-09,8778.01,427.12,Operations,North,Software Licenses,Salaries,CL-085
2025-10-09,6804.51,0.0,Marketing,North,Consulting Services,Software Subscriptions,CL-039
2025-10-09,0.0,4135.23,HR,North,Hardware Systems,Benefits,
2025-10-09,7546.83,0.0,HR,North,Software Licenses,Software Subscriptions,CL-043
2025-10-09,0.0,4595.24,Sales,North,Hardware Systems,Salaries,
2025-10-09,0.0,2720.53,Sales,North,Cloud Subscriptions,Commissions,
2025-10-09,8268.85,0.0,HR,West,Consulting Services,Recruitment,CL-070
2025-10-09,0.0,2364.77,Marketing,West,Consulting Services,Software Subscriptions,
2025-10-10,0.0,1104.39,Sales,South,Software Licenses,Software Subscriptions,
2025-10-10,0.0,568.26,HR,South,Software Licenses,Recruitment,
2025-10-10,2010.8,5638.36,Marketing,North,Hardware Systems,Salaries,CL-099
2025-10-10,5724.01,0.0,Sales,West,Software Licenses,Salaries,CL-002
2025-10-10,1979.69,0.0,Marketing,West,Software Licenses,Salaries,CL-066
2025-10-10,0.0,2839.72,Sales,East,Consulting Services,Salaries,
2025-10-10,2055.91,1377.55,Marketing,East,Software Licenses,Marketing Ads,CL-084
2025-10-11,5443.94,0.0,Operations,North,Consulting Services,Rent,CL-023
2025-10-11,0.0,2430.38,Operations,North,Cloud Subscriptions,Utilities,
2025-10-11,0.0,1147.43,Operations,West,Software Licenses,Salaries,
2025-10-11,3635.4,1600.28,HR,East,Consulting Services,Salaries,CL-052
2025-10-11,2501.61,2336.7,Sales,South,Cloud Subscriptions,Travel,CL-023
2025-10-11,0.0,1835.97,Marketing,West,Cloud Subscriptions,Software Subscriptions,
2025-10-11,9374.38,2543.8,Sales,East,Cloud Subscriptions,Software Subscriptions,CL-018
2025-10-11,6342.41,0.0,Marketing,East,Software Licenses,Software Subscriptions,CL-062
2025-10-11,5020.44,0.0,HR,West,Software Licenses,Salaries,CL-008
2025-10-11,4985.29,2671.07,Operations,East,Consulting Services,Utilities,CL-070
2025-10-12,0.0,1613.06,Marketing,North,Software Licenses,Salaries,
2025-10-12,0.0,1754.67,Marketing,East,Consulting Services,Software Subscriptions,
2025-10-12,0.0,2111.08,Sales,South,Cloud Subscriptions,Salaries,
2025-10-12,4924.08,0.0,Marketing,West,Consulting Services,Software Subscriptions,CL-096
2025-10-12,0.0,2488.28,HR,South,Hardware Systems,Salaries,
2025-10-12,0.0,4294.4,Marketing,North,Hardware Systems,Marketing Ads,
2025-10-13,0.0,2761.48,HR,East,Hardware Systems,Salaries,
2025-10-13,4735.45,0.0,Operations,South,Software Licenses,Utilities,CL-086
2025-10-13,0.0,3035.37,Operations,East,Consulting Services,Salaries,
2025-10-13,0.0,2243.07,Engineering,West,Cloud Subscriptions,Software Subscriptions,
2025-10-13,5788.79,0.0,Operations,West,Hardware Systems,Office Supplies,CL-039
2025-10-14,3967.76,2441.59,HR,East,Cloud Subscriptions,Recruitment,CL-059
2025-10-14,6195.86,0.0,Engineering,North,Hardware Systems,Salaries,CL-011
2025-10-14,0.0,1572.98,Engineering,South,Consulting Services,Software Subscriptions,
2025-10-14,8389.79,2043.9,Engineering,South,Cloud Subscriptions,Salaries,CL-023
2025-10-14,9887.37,0.0,Marketing,North,Hardware Systems,Marketing Ads,CL-082
2025-10-14,8004.58,4493.96,Sales,East,Hardware Systems,Software Subscriptions,CL-005
2025-10-14,0.0,3486.25,Engineering,North,Hardware Systems,Software Subscriptions,
2025-10-14,0.0,2300.99,Engineering,West,Hardware Systems,Salaries,
2025-10-15,0.0,558.28,Engineering,West,Software Licenses,Hardware Servers,
2025-10-15,7273.74,0.0,HR,East,Cloud Subscriptions,Benefits,CL-056
2025-10-15,0.0,1878.66,HR,South,Cloud Subscriptions,Recruitment,
2025-10-15,2475.7,0.0,Engineering,East,Cloud Subscriptions,Salaries,CL-059
2025-10-15,4149.32,0.0,Sales,East,Cloud Subscriptions,Travel,CL-075
2025-10-15,3790.82,0.0,Marketing,North,Software Licenses,Software Subscriptions,CL-020
2025-10-15,0.0,811.68,Sales,South,Hardware Systems,Software Subscriptions,
2025-10-15,4465.65,0.0,HR,North,Cloud Subscriptions,Software Subscriptions,CL-079
2025-10-15,0.0,3335.47,HR,North,Consulting Services,Software Subscriptions,
2025-10-15,0.0,3277.79,Operations,North,Hardware Systems,Office Supplies,
2025-10-16,0.0,873.93,Operations,North,Cloud Subscriptions,Rent,
2025-10-16,0.0,1925.69,Sales,East,Hardware Systems,Commissions,
2025-10-16,0.0,1487.21,Engineering,West,Hardware Systems,Hardware Servers,
2025-10-16,0.0,876.87,Engineering,East,Hardware Systems,Salaries,
2025-10-16,4659.61,0.0,Operations,North,Hardware Systems,Utilities,CL-023
2025-10-16,2526.42,0.0,Operations,East,Software Licenses,Office Supplies,CL-009
2025-10-16,0.0,1007.29,Operations,West,Software Licenses,Utilities,
2025-10-17,0.0,2239.9,Marketing,West,Cloud Subscriptions,Events,
2025-10-17,5107.81,1199.65,HR,South,Hardware Systems,Software Subscriptions,CL-071
2025-10-17,9065.75,0.0,Sales,East,Software Licenses,Commissions,CL-071
2025-10-17,2348.08,0.0,Operations,North,Consulting Services,Utilities,CL-082
2025-10-17,0.0,1157.66,Sales,East,Hardware Systems,Commissions,
2025-10-18,0.0,3649.66,Engineering,South,Hardware Systems,Salaries,
2025-10-18,2804.92,0.0,Engineering,South,Software Licenses,Software Subscriptions,CL-083
2025-10-18,4217.44,0.0,Operations,East,Cloud Subscriptions,Office Supplies,CL-058
2025-10-18,9765.96,0.0,Marketing,West,Hardware Systems,Salaries,CL-042
2025-10-18,0.0,1672.91,Marketing,West,Software Licenses,Software Subscriptions,
2025-10-18,0.0,394.53,HR,North,Software Licenses,Recruitment,
2025-10-18,3258.19,546.87,Sales,East,Hardware Systems,Software Subscriptions,CL-050
2025-10-18,0.0,2143.71,HR,North,Consulting Services,Benefits,
2025-10-18,1847.77,0.0,HR,West,Consulting Services,Salaries,CL-097
2025-10-19,0.0,1174.65,Operations,East,Hardware Systems,Office Supplies,
2025-10-19,7416.55,0.0,Engineering,East,Software Licenses,Hardware Servers,CL-088
2025-10-19,0.0,2439.03,Engineering,North,Cloud Subscriptions,Training,
2025-10-19,12178.26,873.54,Sales,North,Software Licenses,Software Subscriptions,CL-090
2025-10-19,5260.75,0.0,Marketing,South,Consulting Services,Events,CL-009
2025-10-20,0.0,1516.56,Marketing,East,Hardware Systems,Events,
2025-10-20,4652.0,0.0,Engineering,West,Consulting Services,Training,CL-066
2025-10-20,0.0,3433.86,HR,East,Hardware Systems,Benefits,
2025-10-20,0.0,3828.66,Marketing,West,Cloud Subscriptions,Software Subscriptions,
2025-10-20,4945.75,773.92,Marketing,South,Software Licenses,Software Subscriptions,CL-080
2025-10-20,3184.72,0.0,Marketing,West,Software Licenses,Software Subscriptions,CL-040
2025-10-21,0.0,2367.16,Engineering,South,Cloud Subscriptions,Salaries,
2025-10-21,11090.23,0.0,HR,South,Hardware Systems,Recruitment,CL-066
2025-10-21,0.0,475.88,Operations,South,Cloud Subscriptions,Office Supplies,
2025-10-21,0.0,472.98,Sales,East,Consulting Services,Commissions,
2025-10-21,5931.88,778.26,HR,East,Software Licenses,Software Subscriptions,CL-060
2025-10-21,0.0,2409.39,HR,West,Consulting Services,Salaries,
2025-10-21,11301.68,1377.78,Engineering,West,Cloud Subscriptions,Software Subscriptions,CL-041
2025-10-21,9989.15,0.0,HR,East,Software Licenses,Software Subscriptions,CL-078
2025-10-22,11118.46,0.0,Operations,South,Cloud Subscriptions,Rent,CL-041
2025-10-22,6909.02,0.0,Marketing,South,Cloud Subscriptions,Software Subscriptions,CL-060
2025-10-22,0.0,4817.72,Marketing,North,Consulting Services,Software Subscriptions,
2025-10-22,0.0,896.32,Engineering,North,Consulting Services,Hardware Servers,
2025-10-22,0.0,671.71,Sales,South,Cloud Subscriptions,Salaries,
2025-10-22,0.0,962.29,Engineering,East,Consulting Services,Software Subscriptions,
2025-10-22,6833.88,0.0,Sales,West,Cloud Subscriptions,Travel,CL-076
2025-10-22,0.0,400.14,HR,South,Consulting Services,Software Subscriptions,
2025-10-23,11190.98,0.0,HR,South,Cloud Subscriptions,Salaries,CL-058
2025-10-23,0.0,2332.0,Engineering,West,Cloud Subscriptions,Salaries,
2025-10-23,5449.14,0.0,Marketing,West,Software Licenses,Software Subscriptions,CL-073
2025-10-23,13180.4,831.04,Engineering,West,Software Licenses,Hardware Servers,CL-073
2025-10-23,8723.9,0.0,Engineering,North,Cloud Subscriptions,Software Subscriptions,CL-059
2025-10-23,0.0,1809.04,HR,North,Consulting Services,Salaries,
2025-10-23,9609.81,0.0,Sales,East,Cloud Subscriptions,Travel,CL-062
2025-10-23,0.0,365.45,Operations,West,Cloud Subscriptions,Salaries,
2025-10-24,5068.35,0.0,Operations,West,Hardware Systems,Salaries,CL-006
2025-10-24,0.0,2567.05,HR,West,Consulting Services,Salaries,
2025-10-24,0.0,4154.34,Marketing,West,Consulting Services,Software Subscriptions,
2025-10-24,8730.4,0.0,Marketing,West,Consulting Services,Software Subscriptions,CL-098
2025-10-24,0.0,707.73,Engineering,South,Cloud Subscriptions,Salaries,
2025-10-25,4310.73,1663.06,Marketing,East,Consulting Services,Marketing Ads,CL-001
2025-10-25,0.0,1745.76,Sales,East,Consulting Services,Salaries,
2025-10-25,0.0,1716.39,Engineering,East,Cloud Subscriptions,Training,
2025-10-25,8855.36,0.0,Sales,South,Consulting Services,Commissions,CL-089
2025-10-25,0.0,3523.5,Marketing,East,Consulting Services,Marketing Ads,
2025-10-25,7174.38,949.65,HR,East,Cloud Subscriptions,Recruitment,CL-090
2025-10-25,7354.4,0.0,Sales,West,Software Licenses,Software Subscriptions,CL-068
2025-10-26,12846.54,0.0,Sales,West,Software Licenses,Travel,CL-052
2025-10-26,0.0,744.68,Engineering,South,Software Licenses,Hardware Servers,
2025-10-26,0.0,2647.91,Marketing,East,Hardware Systems,Software Subscriptions,
2025-10-26,0.0,286.8,HR,West,Software Licenses,Benefits,
2025-10-26,0.0,896.55,Sales,South,Cloud Subscriptions,Commissions,
2025-10-26,4677.16,0.0,HR,South,Hardware Systems,Recruitment,CL-016
2025-10-26,0.0,2759.54,Engineering,West,Consulting Services,Software Subscriptions,
2025-10-26,0.0,2608.45,Operations,South,Consulting Services,Office Supplies,
2025-10-27,0.0,769.23,Engineering,South,Software Licenses,Software Subscriptions,
2025-10-27,3257.22,0.0,Engineering,West,Hardware Systems,Training,CL-073
2025-10-27,0.0,2771.73,Sales,East,Cloud Subscriptions,Salaries,
2025-10-27,12087.36,3253.42,Engineering,South,Hardware Systems,Training,CL-100
2025-10-27,14774.44,0.0,Operations,South,Software Licenses,Office Supplies,CL-018
2025-10-28,6616.02,0.0,Marketing,East,Cloud Subscriptions,Software Subscriptions,CL-063
2025-10-28,1596.58,1544.69,Operations,North,Consulting Services,Rent,CL-019
2025-10-28,5636.72,0.0,Marketing,South,Consulting Services,Salaries,CL-018
2025-10-28,0.0,2377.61,HR,East,Cloud Subscriptions,Recruitment,
2025-10-28,6108.09,1362.81,Sales,East,Software Licenses,Travel,CL-048
2025-10-28,0.0,1807.37,Sales,West,Cloud Subscriptions,Software Subscriptions,
2025-10-29,0.0,2434.81,Operations,West,Hardware Systems,Utilities,
2025-10-29,0.0,867.71,Operations,South,Software Licenses,Utilities,
2025-10-29,2316.18,0.0,Marketing,East,Cloud Subscriptions,Marketing Ads,CL-025
2025-10-29,0.0,538.14,HR,North,Software Licenses,Software Subscriptions,
2025-10-29,0.0,2357.32,Sales,North,Hardware Systems,Commissions,
2025-10-29,9851.7,0.0,Sales,South,Cloud Subscriptions,Commissions,CL-059
2025-10-29,4214.16,0.0,Engineering,North,Consulting Services,Salaries,CL-068
2025-10-29,5379.4,2458.13,Operations,West,Hardware Systems,Salaries,CL-014
2025-10-29,0.0,360.48,Engineering,West,Software Licenses,Training,
2025-10-29,10038.55,0.0,HR,South,Hardware Systems,Salaries,CL-034
2025-10-30,0.0,1420.73,Engineering,East,Consulting Services,Hardware Servers,
2025-10-30,0.0,883.32,HR,South,Consulting Services,Software Subscriptions,
2025-10-30,0.0,1701.82,Marketing,East,Cloud Subscriptions,Software Subscriptions,
2025-10-30,10881.83,4087.3,Engineering,West,Hardware Systems,Salaries,CL-093
2025-10-30,0.0,374.05,Operations,South,Consulting Services,Office Supplies,
2025-10-31,0.0,2190.6,Sales,North,Hardware Systems,Salaries,
2025-10-31,11060.5,0.0,Sales,North,Software Licenses,Software Subscriptions,CL-010
2025-10-31,4687.5,798.16,Marketing,East,Cloud Subscriptions,Software Subscriptions,CL-020
2025-10-31,9539.33,0.0,Engineering,North,Software Licenses,Software Subscriptions,CL-099
2025-10-31,2338.39,0.0,Operations,East,Consulting Services,Salaries,CL-053
2025-10-31,0.0,1640.24,Operations,East,Hardware Systems,Utilities,
2025-10-31,5982.04,0.0,Marketing,North,Consulting Services,Software Subscriptions,CL-019
2025-10-31,11920.77,0.0,Operations,North,Software Licenses,Office Supplies,CL-071
2025-11-01,0.0,640.12,Sales,East,Consulting Services,Salaries,
2025-11-01,7277.17,1313.76,Sales,South,Consulting Services,Salaries,CL-064
2025-11-01,3073.3,1091.49,Operations,North,Cloud Subscriptions,Utilities,CL-059
2025-11-01,0.0,244.08,Engineering,West,Software Licenses,Salaries,
2025-11-01,0.0,1106.21,Sales,West,Software Licenses,Salaries,
2025-11-01,0.0,2484.11,Sales,East,Cloud Subscriptions,Salaries,
2025-11-01,10945.07,0.0,Engineering,North,Software Licenses,Software Subscriptions,CL-015
2025-11-01,11572.53,0.0,Marketing,North,Software Licenses,Salaries,CL-099
2025-11-02,0.0,814.0,Engineering,East,Consulting Services,Salaries,
2025-11-02,5891.04,0.0,HR,South,Software Licenses,Recruitment,CL-005
2025-11-02,0.0,2244.51,Engineering,North,Cloud Subscriptions,Hardware Servers,
2025-11-02,3999.01,1631.1,HR,East,Cloud Subscriptions,Benefits,CL-019
2025-11-02,0.0,2747.3,Engineering,West,Hardware Systems,Software Subscriptions,
2025-11-02,8199.41,0.0,Sales,East,Consulting Services,Travel,CL-044
2025-11-02,0.0,1117.8,Sales,West,Software Licenses,Travel,
2025-11-02,0.0,2607.53,Engineering,East,Consulting Services,Training,
2025-11-03,10274.8,0.0,HR,South,Hardware Systems,Benefits,CL-091
2025-11-03,11490.08,0.0,Sales,West,Software Licenses,Salaries,CL-054
2025-11-03,8439.53,0.0,Marketing,East,Hardware Systems,Events,CL-034
2025-11-03,0.0,2760.02,HR,West,Cloud Subscriptions,Benefits,
2025-11-03,0.0,174.61,HR,South,Software Licenses,Recruitment,
2025-11-04,0.0,1886.43,Operations,West,Cloud Subscriptions,Rent,
2025-11-04,0.0,1174.92,Sales,East,Cloud Subscriptions,Travel,
2025-11-04,7511.54,0.0,Engineering,East,Software Licenses,Salaries,CL-024
2025-11-04,2160.81,2537.19,HR,West,Cloud Subscriptions,Salaries,CL-082
2025-11-04,0.0,231.28,Operations,West,Software Licenses,Salaries,
2025-11-04,10584.36,0.0,Engineering,South,Hardware Systems,Software Subscriptions,CL-091
2025-11-04,0.0,1628.33,Sales,North,Cloud Subscriptions,Commissions,
2025-11-04,7518.93,0.0,Operations,North,Software Licenses,Office Supplies,CL-030
2025-11-04,12487.75,0.0,Operations,West,Software Licenses,Salaries,CL-025
2025-11-04,6691.79,0.0,Operations,East,Consulting Services,Salaries,CL-069
2025-11-05,2095.81,0.0,Sales,North,Software Licenses,Software Subscriptions,CL-096
2025-11-05,8811.57,0.0,Marketing,South,Consulting Services,Software Subscriptions,CL-011
2025-11-05,0.0,3203.97,Marketing,West,Consulting Services,Marketing Ads,
2025-11-05,6008.07,0.0,Sales,East,Consulting Services,Commissions,CL-043
2025-11-05,3847.92,935.1,Engineering,North,Software Licenses,Training,CL-073
2025-11-05,0.0,1334.41,Marketing,North,Software Licenses,Marketing Ads,
2025-11-05,0.0,740.15,Sales,South,Hardware Systems,Salaries,
2025-11-05,0.0,2782.59,Engineering,North,Cloud Subscriptions,Hardware Servers,
2025-11-05,5064.57,0.0,Engineering,West,Hardware Systems,Salaries,CL-087
2025-11-05,0.0,536.31,Sales,East,Consulting Services,Commissions,
2025-11-06,0.0,1427.35,Engineering,West,Consulting Services,Salaries,
2025-11-06,0.0,2921.9,HR,East,Hardware Systems,Software Subscriptions,
2025-11-06,0.0,683.59,Sales,West,Software Licenses,Salaries,
2025-11-06,0.0,426.02,HR,West,Software Licenses,Recruitment,
2025-11-06,4457.39,4442.18,Marketing,West,Consulting Services,Software Subscriptions,CL-002
2025-11-06,7468.42,0.0,HR,East,Consulting Services,Benefits,CL-047
2025-11-06,5809.71,0.0,Sales,North,Software Licenses,Commissions,CL-019
2025-11-07,0.0,1938.12,HR,West,Consulting Services,Recruitment,
2025-11-07,0.0,892.84,Engineering,South,Software Licenses,Software Subscriptions,
2025-11-07,3362.04,0.0,Marketing,North,Cloud Subscriptions,Salaries,CL-002
2025-11-07,1262.29,0.0,Engineering,East,Hardware Systems,Hardware Servers,CL-001
2025-11-07,0.0,1018.67,Sales,East,Software Licenses,Salaries,
2025-11-07,5336.26,0.0,Operations,North,Software Licenses,Salaries,CL-051
2025-11-07,0.0,722.5,Engineering,East,Cloud Subscriptions,Software Subscriptions,
2025-11-07,8724.09,0.0,Operations,West,Cloud Subscriptions,Office Supplies,CL-083
2025-11-08,7036.75,5337.61,Marketing,West,Hardware Systems,Salaries,CL-028
2025-11-08,3992.61,0.0,Sales,South,Cloud Subscriptions,Salaries,CL-020
2025-11-08,10355.55,0.0,Engineering,West,Hardware Systems,Training,CL-012
2025-11-08,2765.61,0.0,HR,South,Hardware Systems,Benefits,CL-047
2025-11-08,1932.26,0.0,Engineering,South,Consulting Services,Salaries,CL-085
2025-11-08,0.0,1381.69,Marketing,South,Hardware Systems,Salaries,
2025-11-08,0.0,4766.42,Marketing,North,Consulting Services,Salaries,
2025-11-09,3200.26,0.0,Engineering,East,Software Licenses,Hardware Servers,CL-094
2025-11-09,0.0,173.34,Sales,North,Software Licenses,Travel,
2025-11-09,0.0,552.4,HR,South,Software Licenses,Salaries,
2025-11-09,0.0,1996.53,Operations,South,Cloud Subscriptions,Office Supplies,
2025-11-09,3329.59,0.0,Engineering,East,Software Licenses,Salaries,CL-035
2025-11-09,0.0,897.47,Operations,East,Cloud Subscriptions,Rent,
2025-11-09,0.0,636.52,Marketing,North,Cloud Subscriptions,Software Subscriptions,
2025-11-10,3235.19,0.0,Sales,North,Hardware Systems,Software Subscriptions,CL-047
2025-11-10,2039.15,0.0,Engineering,West,Hardware Systems,Salaries,CL-008
2025-11-10,4622.0,0.0,Sales,South,Hardware Systems,Software Subscriptions,CL-053
2025-11-10,0.0,1098.9,Operations,East,Cloud Subscriptions,Office Supplies,
2025-11-10,7856.4,0.0,Sales,East,Consulting Services,Travel,CL-002
2025-11-10,0.0,2020.0,Sales,North,Consulting Services,Salaries,
2025-11-10,0.0,6935.79,Marketing,West,Hardware Systems,Salaries,
2025-11-10,0.0,1817.59,HR,North,Consulting Services,Recruitment,
2025-11-10,0.0,3039.15,Engineering,West,Consulting Services,Software Subscriptions,
2025-11-10,0.0,427.63,HR,West,Consulting Services,Recruitment,
2025-11-11,0.0,292.68,Engineering,South,Cloud Subscriptions,Training,
2025-11-11,4798.72,2040.17,HR,West,Consulting Services,Benefits,CL-031
2025-11-11,0.0,2799.07,HR,East,Consulting Services,Benefits,
2025-11-11,9969.79,1496.55,Marketing,South,Software Licenses,Salaries,CL-060
2025-11-11,5353.9,0.0,Operations,South,Software Licenses,Office Supplies,CL-068
2025-11-11,10497.59,0.0,Marketing,North,Software Licenses,Events,CL-046
2025-11-11,0.0,1582.73,Engineering,South,Hardware Systems,Salaries,
2025-11-11,0.0,1013.15,Sales,West,Software Licenses,Travel,
2025-11-11,0.0,842.45,Marketing,East,Cloud Subscriptions,Marketing Ads,
2025-11-11,0.0,624.66,Operations,East,Consulting Services,Utilities,
2025-11-12,0.0,3504.77,HR,North,Hardware Systems,Software Subscriptions,
2025-11-12,1664.94,0.0,Engineering,East,Hardware Systems,Training,CL-070
2025-11-12,0.0,491.72,Marketing,South,Consulting Services,Events,
2025-11-12,6329.23,0.0,HR,East,Software Licenses,Recruitment,CL-064
2025-11-12,0.0,669.99,HR,West,Cloud Subscriptions,Benefits,
2025-11-13,6443.95,0.0,Engineering,West,Consulting Services,Training,CL-073
2025-11-13,4416.02,0.0,Marketing,East,Software Licenses,Salaries,CL-019
2025-11-13,10152.69,0.0,Operations,South,Consulting Services,Utilities,CL-001
2025-11-13,2536.88,0.0,Engineering,South,Hardware Systems,Software Subscriptions,CL-019
2025-11-13,0.0,334.23,Engineering,North,Software Licenses,Training,
2025-11-13,0.0,316.31,HR,East,Software Licenses,Salaries,
2025-11-13,12099.96,0.0,HR,West,Cloud Subscriptions,Salaries,CL-080
2025-11-13,11173.62,615.54,Marketing,South,Software Licenses,Software Subscriptions,CL-085
2025-11-14,0.0,2964.11,HR,East,Consulting Services,Software Subscriptions,
2025-11-14,8537.55,0.0,Marketing,West,Consulting Services,Marketing Ads,CL-076
2025-11-14,0.0,2042.33,Engineering,East,Consulting Services,Salaries,
2025-11-14,2631.25,1224.05,Marketing,North,Hardware Systems,Salaries,CL-034
2025-11-14,0.0,3838.1,Marketing,North,Cloud Subscriptions,Salaries,
2025-11-14,11656.64,0.0,Operations,East,Software Licenses,Utilities,CL-022
2025-11-15,9875.39,561.18,Operations,West,Cloud Subscriptions,Salaries,CL-033
2025-11-15,0.0,856.51,Sales,North,Software Licenses,Travel,
2025-11-15,0.0,1164.65,HR,West,Software Licenses,Software Subscriptions,
2025-11-15,3657.9,0.0,Operations,North,Software Licenses,Office Supplies,CL-095
2025-11-15,0.0,5545.91,Marketing,West,Hardware Systems,Software Subscriptions,
2025-11-15,8480.93,0.0,Marketing,North,Consulting Services,Marketing Ads,CL-019
2025-11-15,7499.67,0.0,Marketing,North,Consulting Services,Software Subscriptions,CL-002
2025-11-15,10883.3,0.0,Operations,North,Software Licenses,Salaries,CL-080
2025-11-15,0.0,1414.75,Operations,South,Consulting Services,Salaries,
2025-11-16,0.0,984.11,Engineering,West,Cloud Subscriptions,Hardware Servers,
2025-11-16,0.0,1162.67,Operations,North,Software Licenses,Utilities,
2025-11-16,0.0,302.95,Engineering,West,Software Licenses,Software Subscriptions,
2025-11-16,0.0,1737.08,Engineering,South,Hardware Systems,Hardware Servers,
